date,cpi_index,iip_index,iip_growth_rate,forex_reserves_usd_mn,usdinr_rate,cpi_yoy_inflation,z_cpi_inflation,z_iip_growth,z_forex,z_usdinr,risk_cpi,risk_iip,risk_forex,risk_usdinr,slowdown_risk_index,components_available
2023-06-01,181.0,143.9,4.0,595051.38,82.19811734286222,4.866743916570115,-1.039206861058896,-0.11336471374611494,0.26099635341396077,1.4857699546993939,-1.039206861058896,0.11336471374611494,-0.26099635341396077,1.4857699546993939,0.074732863493163,4
2023-07-01,186.3,142.7,6.2,605810.44,82.1668959118071,7.439446366782021,1.2560271587901288,0.11243630207530719,0.5374947729290175,1.3863963753192274,1.2560271587901288,-0.11243630207530719,-0.5374947729290175,1.3863963753192274,0.4981231147762579,4
2023-08-01,186.2,145.8,10.9,598241.01,82.81583868938944,6.827309236947787,0.7040478940206294,0.704364785729882,0.24867333110781298,1.4628874668501521,0.7040478940206294,-0.704364785729882,-0.24867333110781298,1.4628874668501521,0.3034743110082716,4
2023-09-01,184.1,142.3,6.4,587713.8,83.0339613414946,5.019965772960622,-0.8444470230383633,0.051306368384920975,-0.15108722241209716,1.4275447663228977,-0.8444470230383633,-0.051306368384920975,0.15108722241209716,1.4275447663228977,0.17071964932792766,4
2023-10-01,185.3,144.9,11.9,588461.42,83.22280432961203,4.867006225240544,-0.9226830136267775,0.7920283170390595,-0.16118567871180375,1.388704796186523,-0.9226830136267775,-0.7920283170390595,0.16118567871180375,1.388704796186523,-0.04120521394187754,4
2023-11-01,186.3,141.1,2.5,604171.69,83.36060402610086,5.552407932011327,-0.25352628228774554,-0.5494423605612587,0.3571158455172318,1.339507866970856,-0.25352628228774554,0.5494423605612587,-0.3571158455172318,1.339507866970856,0.31957702493178436,4
2023-12-01,185.7,152.3,4.4,622452.29,83.21109008789062,5.691519635742748,-0.16162796907212218,-0.28949966915226183,0.9442667525333267,1.2292158916051008,-0.16162796907212218,0.28949966915226183,-0.9442667525333267,1.2292158916051008,0.10320520978797842,4
2024-01-01,,153.6,4.2,,83.12909565801206,,,-0.342267850855207,,1.145674975298705,,0.342267850855207,,1.145674975298705,0.743971413076956,2
2024-02-01,,147.1,5.6,,82.97882806687127,,,-0.18157927544964697,,1.0532332949952452,,0.18157927544964697,,1.0532332949952452,0.6174062852224461,2
2024-03-01,185.8,160.0,5.5,646418.85,83.02266584123883,4.853273137697522,-0.9307055799366811,-0.13083746962516152,1.6259129453934384,1.0138860608326021,-0.9307055799366811,0.13083746962516152,-1.6259129453934384,1.0138860608326021,-0.352973748718089,4
2024-04-01,186.7,148.0,5.2,640200.68,83.40929967706853,4.828747894441321,-0.9975392749072477,-0.17843400274341664,1.3204080336273434,1.057700854074636,-0.9975392749072477,0.17843400274341664,-1.3204080336273434,1.057700854074636,-0.27045311292913465,4
2024-05-01,187.7,154.7,6.3,651509.98,83.37233933158542,4.801786711334444,-0.9622589136862775,0.13800790279536918,1.556957145850045,0.999237767133343,-0.9622589136862775,-0.13800790279536918,-1.556957145850045,0.999237767133343,-0.4144965487995872,4
2024-06-01,190.2,151.0,4.9,651997.26,83.48320045471192,5.082872928176796,-0.6532198070779004,-0.11639653545286299,1.4720798577753587,0.9826686322717119,-0.6532198070779004,0.11639653545286299,-1.4720798577753587,0.9826686322717119,-0.25655862428217113,4
2024-07-01,193.0,149.8,5.0,670615.08,83.58260080088739,3.596349973161561,-1.875946247781317,-0.05438851346585035,1.8584322945731837,0.9611511987259304,-1.875946247781317,0.05438851346585035,-1.8584322945731837,0.9611511987259304,-0.6797097075406799,4
2024-08-01,193.0,145.8,0.0,682230.75,83.8881905295632,3.651987110633725,-1.6885122023987702,-1.1703803222813463,2.020174783431426,1.0032625157517203,-1.6885122023987702,1.1703803222813463,-2.020174783431426,1.0032625157517203,-0.38376103694928243,4
2024-09-01,194.2,146.9,3.2,705782.26,83.80943371000744,5.4861488321564345,-0.172512583623844,-0.39286594373881095,2.3391123823770896,0.9447493864593753,-0.172512583623844,0.39286594373881095,-2.3391123823770896,0.9447493864593753,-0.2935024089506868,4
2024-10-01,196.8,150.3,3.7,682129.96,84.02382626740828,6.206152185644909,0.40696794119408164,-0.26948413136515115,1.670166278499863,0.9696620202222594,0.40696794119408164,0.26948413136515115,-1.670166278499863,0.9696620202222594,-0.006013046429592689,4
2024-11-01,196.5,148.1,5.0,659432.86,84.34821392240978,5.475040257648955,-0.25445021994720984,0.015496333612427058,1.1168927081591409,1.0437365189007208,-0.25445021994720984,-0.015496333612427058,-1.1168927081591409,1.0437365189007208,-0.08577568570451427,4
2024-12-01,195.4,158.0,3.7,635701.43,84.98197728937322,5.223478729133024,-0.4629239384038924,-0.3218672826742368,0.5790980560328156,1.2231898310914227,-0.4629239384038924,0.3218672826742368,-0.5790980560328156,1.2231898310914227,0.12575877983223788,4
2025-01-01,,161.6,5.2,630607.39,86.26195526123047,,,0.024748489857868112,0.45528301547472777,1.674651836684778,,-0.024748489857868112,-0.45528301547472777,1.674651836684778,0.39820677711739405,3
2025-02-01,,151.1,2.7,638698.41,86.96414527893066,,,-0.6093688546078795,0.6263301349557542,1.9347022334662396,,0.6093688546078795,-0.6263301349557542,1.9347022334662396,0.6392469843727883,3
2025-03-01,101.39,,,668326.22,86.64112817673455,,,,1.2338766960165548,1.7742222205458675,,,-1.2338766960165548,1.7742222205458675,0.27017276226465636,2
2025-04-01,101.58,151.8,2.6,688428.34,85.64615478515626,,,-0.6196323737018046,1.5583072298341079,1.3574306430227716,,0.6196323737018046,-1.5583072298341079,1.3574306430227716,0.13958526229682278,3
2025-05-01,101.9,157.6,1.9,691308.97,85.20378667658025,,,-0.8468692342977153,1.5032011624542396,1.1459033615426588,,0.8468692342977153,-1.5032011624542396,1.1459033615426588,0.16319047779537818,3
2025-06-01,102.51,153.3,1.5,698117.77,85.92810530889602,,,-0.9566833234957067,1.5219941749467107,1.5300677606814064,,0.9566833234957067,-1.5219941749467107,1.5300677606814064,0.3215856364101341,3
2025-07-01,103.35,156.2,4.3,,86.09568222709323,,,-0.014848970103506536,,1.572858539667592,,0.014848970103506536,,1.572858539667592,0.7938537548855493,2
2025-08-01,103.74,151.7,4.0,,87.49646650041852,,,-0.17345364270802013,,2.278343960876025,,0.17345364270802013,,2.278343960876025,1.2258988017920225,2
2025-09-01,103.74,153.7,4.6,,88.25879981301047,,,0.031245612775575693,,2.5085639387529723,,-0.031245612775575693,,2.5085639387529723,1.2386591629886983,2
2025-10-01,103.74,151.1,0.5,,88.38044771940812,,,-1.7215588358570046,,2.3078446918868543,,1.7215588358570046,,2.3078446918868543,2.0147017638719293,2
2025-11-01,104.01,158.7,7.2,,88.81083450317382,,,1.0714607479768716,,2.2911398878089013,,-1.0714607479768716,,2.2911398878089013,0.6098395699160148,2
2025-12-01,104.1,170.7,8.0,,90.00801814686169,,,1.334250601494078,,2.5405083155084784,,-1.334250601494078,,2.5405083155084784,0.6031288570072002,2
2026-01-01,104.45,169.9,5.1,,90.74835786365328,,,0.16414832549672873,,2.5449078931763416,,-0.16414832549672873,,2.5449078931763416,1.1903797838398065,2
2026-02-01,104.57,158.8,5.1,,90.72659416198732,,,0.1752940754895855,,2.2746078317739666,,-0.1752940754895855,,2.2746078317739666,1.0496568781421907,2
2026-03-01,104.84,173.2,4.1,,92.80219546231356,3.4027024361376945,-1.696139054188333,-0.2643539867801061,,2.6846409506420756,-1.696139054188333,0.2643539867801061,,2.6846409506420756,0.4176186277446163,3
2026-04-01,105.12,,,,93.49466358531603,3.484937979917313,-1.4637965148295022,,,2.577540506033102,-1.4637965148295022,,,2.577540506033102,0.5568719956017999,2
2026-05-01,105.91,,,,95.53827630905876,3.935230618253183,-1.004582287581027,,,2.7880807850819935,-1.004582287581027,,,2.7880807850819935,0.8917492487504832,2
2026-06-01,107.0,,,,95.06007211858577,4.380060481904202,-0.5632307424306814,,,2.367599144729383,-0.5632307424306814,,,2.367599144729383,0.9021842011493508,2
2026-07-01,,,,,95.78616333007812,,,,,2.3032177589296228,,,,2.3032177589296228,2.3032177589296228,1
